,COMPL_RPY_1YR_RT,COMPL_RPY_3YR_RT,COMPL_RPY_5YR_RT,COMPL_RPY_7YR_RT,C100_4,C100_L4,DEBT_MDN_SUPP,GRAD_DEBT_MDN,DEBT_N,GRAD_DEBT_N,LATITUDE,LONGITUDE,REGION,LOCALE,SCH_DEG,MAIN,NUMBRANCH,HIGHDEG,CONTROL,ST_FIPS,AVGFACSAL,PFTFAC,ICLEVEL,UG,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,MEDIAN_HH_INC,UNEMP_RATE,UGDS_MEN,UGDS_WOMEN,cost,earning
86,0.4237288136,0.5079365079,0.5538461538,0.5696202532,,0.0974,4500,6835.5,755,150,31.564596999999996,-110.246946,6,13.0,2.0,1,1,2,1,4,6336.0,0.3096,2,4966.0,0.0083,0.0534,0.5507,0.0707,0.036000000000000004,0.0105,0.2704,44599.32,3.38000011444091,0.4681,0.5319,10165.0,23200
87,0.3591269841,0.3861386139,0.4834254144,0.4810606061,,0.0,9332,11526,2086,1255,35.197151,-111.62593600000001,6,13.0,1.0,0,13,1,3,4,,,3,11.0,0.0,0.0,0.5455,0.0,0.0,0.1818,0.2727,60995.61,2.96000003814697,0.0286,0.9714,17153.0,16300
88,0.3591269841,0.3861386139,0.4834254144,0.4810606061,,0.0,9332,11526,2086,1255,33.347586,-111.860423,6,21.0,1.0,0,13,1,3,4,,,3,38.0,0.0,0.0,0.7895,0.0,0.0,0.0263,0.1842,60995.61,2.96000003814697,0.1452,0.8548,17777.0,16300
89,0.4430379747,0.4708333333,0.4956140351,0.5641025641,,0.7901,6333,6333,402,334,32.21901,-110.85678500000002,6,11.0,1.0,1,1,1,3,4,,,3,158.0,0.0063,0.0,0.8165,0.0253,0.0127,0.0127,0.1266,54064.81,3.20000004768371,0.2022,0.7978,23003.0,21400
90,0.405904059,0.4221014493,0.371257485,0.5027932961,,0.7911,6237,7442,1101,746,33.376583000000004,-111.858305,6,11.0,1.0,1,3,1,3,4,,,3,102.0,0.0,0.0,0.8137,0.0588,0.0196,0.0392,0.0686,66538.28,2.94000005722045,0.0769,0.9231,16561.0,18500
91,PrivacySuppressed,PrivacySuppressed,,,,0.1792,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,32.843664000000004,-109.76234,6,33.0,1.0,1,1,2,1,4,8176.0,0.2853,2,6223.0,0.0034,0.0252,0.6796,0.0169,0.0087,0.08900000000000001,0.1772,44403.48,6.05000019073486,0.4573,0.5427,12813.0,24700
92,0.7096969697,0.7685950413,0.8548842462,0.8868745468,0.3324,,12250,24250,5666,2215,34.616766,-112.44974099999999,6,41.0,3.0,0,2,4,2,4,8855.0,0.7,1,,,,,,,,,66671.2,3.20000004768371,0.755,0.245,48992.0,47900
93,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,33.607096999999996,-111.84541100000001,6,41.0,3.0,1,1,4,2,4,1950.0,,1,,,,,,,,,,,,,,
94,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0642,3500,6750,4980,417,33.570226,-112.190735,6,21.0,1.0,1,1,2,1,4,7410.0,1.0,2,20091.0,0.0185,0.0485,0.6546,0.0429,0.0445,0.0177,0.1734,60869.63,3.49000000953674,0.4593,0.5407,11400.0,28600
95,0.6025874938,0.6479820628,0.6877761414,0.7957746479,0.3566,,12000,18750,43167,15996,33.513231,-112.129929,6,11.0,3.0,1,1,4,3,4,6289.0,0.0743,1,1563.0,0.0243,0.0685,0.7326,0.0493,0.0218,0.0173,0.0864,62877.37,3.5,0.2784,0.7216,31156.0,28400
96,0.2824074074,0.3555337904,0.3840078973,0.4414414414,,0.3098,7667,9500,1410,896,33.381388,-111.939931,6,12.0,1.0,0,2,1,3,4,,,3,117.0,0.0,0.0,0.4188,0.1282,0.3077,0.0085,0.1368,63615.2,2.97000002861022,0.1818,0.8182,18711.0,20200
97,0.3642611684,0.4072847682,0.4767801858,0.5507246377,,0.0659,5556.5,9182,2210,561,33.449686,-111.997077,6,11.0,1.0,1,2,2,1,4,6962.0,1.0,2,7895.0,0.0067,0.0495,0.5778,0.064,0.0293,0.057,0.2157,55530.55,3.91000008583068,0.4142,0.5858,12293.0,32800
98,PrivacySuppressed,PrivacySuppressed,0.6428571429,0.6774193548,,0.0772,3750,7741.5,6615,506,33.390322999999995,-111.871255,6,11.0,1.0,1,1,2,1,4,7653.0,1.0,2,22821.0,0.0249,0.0513,0.6888,0.0323,0.0416,0.0286,0.1326,63155.06,3.15000009536743,0.4905,0.5095,11943.0,29600
99,0.4697286013,0.5274949084,0.5386313466,0.5885416667,,0.1304,7000,12750,1083,329,35.270996000000004,-114.02983799999998,6,41.0,1.0,1,1,2,1,4,6290.0,0.2813,2,5883.0,0.0,0.0,0.8443,0.0048,0.0158,0.024,0.1112,44384.44,3.70000004768371,0.3347,0.6653,11449.0,23200
100,0.4298325723,0.4732454146,0.4848018924,0.5719266333,,0.3885,12722,15838,5913,4241,33.684428000000004,-112.12133600000001,6,11.0,1.0,1,3,1,3,4,,,2,1503.0,0.013999999999999999,0.0619,0.8197,0.0126,0.0153,0.024,0.0526,62022.22,3.33999991416931,0.9535,0.0465,21374.0,31500
101,,,,,1.0,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,36.293328,-109.21683999999999,6,43.0,2.0,1,1,3,1,4,5410.0,1.0,1,1712.0,0.0,0.038,0.0327,0.0018,0.0023,0.9241,0.0012,32363.14,10.8500003814697,0.3354,0.6646,13499.0,15800
102,0.6372146119,0.6863436123,0.712962963,0.759314456,0.3626,,12500,19500,13133,6404,35.188449,-111.653724,6,13.0,3.0,1,1,4,1,4,8017.0,0.6611,1,13905.0,0.0155,0.0049,0.7791,0.0158,0.0182,0.0752,0.0913,59985.62,3.9300000667572,0.4069,0.5931,25174.0,34400
103,,,,,,0.0185,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,34.93031,-110.142199,6,41.0,1.0,1,1,2,1,4,6014.0,0.517,2,5096.0,0.0,0.042,0.6158,0.0067,0.0053,0.2655,0.0648,39948.81,7.13000011444091,0.3771,0.6229,11005.0,19700
104,0.5584218513,0.6164179104,0.7095890411,0.6956521739,,,12584,21257,2136,745,33.572173,-112.113001,6,11.0,3.0,0,5,4,2,4,6125.0,1.0,1,1129.0,0.0,0.1975,0.6377,0.0434,0.0115,0.0124,0.0974,65346.8,3.03999996185302,0.3276,0.6724,,36500
105,0.425,0.511627907,0.64,0.693877551,,0.0737,6000,9521,3820,455,33.481361,-112.088293,6,11.0,1.0,1,1,2,1,4,7508.0,1.0,2,12386.0,0.0124,0.1077,0.4612,0.0691,0.0292,0.0373,0.2831,50868.19,4.17000007629394,0.3659,0.6341,11775.0,26300
106,0.46875,0.5360824742,0.5780346821,0.5824175824,,0.7429,7600,7600,167,142,33.466153000000006,-111.90807,6,12.0,1.0,1,1,1,3,4,,,3,121.0,0.0,0.0,0.9008,0.0248,0.0,0.0165,0.0579,62086.42,3.25,0.2584,0.7416,20625.0,23400
107,0.475780409,0.5259481038,0.5952662722,0.6559485531,,0.0572,3500,6500,6092,942,32.222125,-110.88665900000001,6,11.0,1.0,1,1,2,1,4,5390.0,0.2744,2,28078.0,0.026000000000000002,0.0597,0.5356,0.0374,0.0298,0.0349,0.2766,50427.11,3.51999998092651,0.452,0.5479999999999999,8727.0,25800
108,0.4734714004,0.5043520309,0.4571392817,0.5017508754,0.7829,,8445,8708,12552,9956,32.2502,-110.921301,6,11.0,1.0,1,12,3,3,4,5645.0,0.6667,1,364.0,0.0,0.022000000000000002,0.4258,0.0549,0.0165,0.0522,0.4286,59572.48,3.65000009536743,0.2323,0.7677,24549.0,26700
109,0.4734714004,0.5043520309,0.4571392817,0.5017508754,,0.3208,8445,8708,12552,9956,35.104855,-106.59488,6,11.0,1.0,0,12,2,3,35,6028.0,0.4697,2,385.0,0.0,0.0727,0.2831,0.0208,0.0104,0.1506,0.4623,59572.48,3.65000009536743,0.2053,0.7947,22531.0,26700
110,0.5227272727,0.6176470588,0.6666666667,0.7142857143,0.2817,,14962,19208.5,331,60,34.5452,-112.477185,6,13.0,3.0,1,1,4,2,4,3236.0,0.6909,1,757.0,0.0026,0.5244,0.3884,0.0013,0.0053,0.0555,0.0225,62739.99,3.23000001907348,0.3983,0.6017,39865.0,25000
111,0.3881481481,0.4317841079,0.4717741935,0.4846029173,,0.69,9500,11612,974,662,33.448692,-111.98935700000001,6,11.0,1.0,1,1,2,3,4,3903.0,0.7917,2,171.0,0.0,0.0409,0.5322,0.0351,0.0234,0.076,0.2924,57880.38,3.79999995231628,0.9802,0.0198,26519.0,35400
112,0.2272727273,0.3181818182,0.4150943396,0.619047619,,0.0407,3396,7560,6106,250,33.413309000000005,-111.97417,6,12.0,1.0,1,1,2,1,4,7065.0,1.0,2,11275.0,0.0044,0.1177,0.6961,0.0406,0.0341,0.013000000000000001,0.0941,62743.54,3.20000004768371,0.3301,0.6699,10678.0,31600
113,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.7391,7307,PrivacySuppressed,52,PrivacySuppressed,33.45489,-112.086161,6,11.0,1.0,1,1,1,3,4,,,3,33.0,0.0,0.0,0.8788,0.0,0.0909,0.0303,0.0,63275.06,3.35999989509582,1.0,0.0,23515.0,25700
114,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.3214,PrivacySuppressed,PrivacySuppressed,23,PrivacySuppressed,32.835363,-109.726795,6,41.0,1.0,1,1,1,3,4,,,3,17.0,0.0,0.0,0.7059,0.1176,0.0,0.1765,0.0,42963.02,4.67000007629394,0.0526,0.9474,11996.0,PrivacySuppressed
115,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.10800000000000001,4261,7207,2155,249,33.51135,-111.885186,6,41.0,2.0,1,1,2,1,4,7439.0,1.0,2,10391.0,0.0227,0.0614,0.7643,0.0187,0.021,0.0415,0.0704,67477.78,3.08999991416931,0.4768,0.5232,12375.0,31300
116,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0843,4500,8575,1246,32,33.382406,-112.03263500000001,6,11.0,2.0,1,1,2,1,4,7452.0,1.0,2,3514.0,0.0128,0.0347,0.2257,0.1688,0.0216,0.0324,0.504,55144.14,4.17999982833862,0.4291,0.5709,11801.0,25800
117,0.7051282051,0.7692307692,0.7435897436,PrivacySuppressed,0.2466,,9500,18850,481,62,33.595117,-112.026211,6,11.0,3.0,1,1,3,2,4,5471.0,0.1648,1,60.0,0.0,0.05,0.8667,0.0,0.0,0.0,0.0833,65520.64,3.04999995231628,0.6096,0.3904,36297.0,32200
118,0.2552742616,0.2651356994,0.2857142857,0.2296296296,,0.0087,9419,9476,330,235,32.222353000000005,-110.88224299999999,6,11.0,1.0,1,1,1,3,4,,,3,175.0,0.0,0.0,0.5029,0.1029,0.0171,0.0114,0.3657,49079.18,3.34999990463256,0.5,0.5,27056.0,19000
119,0.532804989,0.5674731531,0.5632995148,0.6450176771,,0.2313,12813,17365,8346,6052,33.453005,-112.288123,6,22.0,1.0,1,6,2,3,4,5012.0,,2,2091.0,0.0,0.1994,0.5141,0.0172,0.0497,0.021,0.1985,64889.67,3.77999997138977,0.9657,0.0343,24064.0,35000
120,0.4404145078,0.5215146299,0.6161904762,0.6439046746,0.0049,,10035.5,26255.5,810,270,33.403294,-111.964527,6,12.0,3.0,1,1,4,3,4,5939.0,0.049,1,1077.0,0.039,0.0622,0.65,0.065,0.0427,0.0139,0.1272,59120.06,3.70000004768371,0.3539,0.6461,17736.0,45800
121,0.33632287,0.3449781659,0.3950953678,0.464,,0.0,8915,11709,1744,989,33.538092999999996,-112.118168,6,11.0,1.0,0,11,1,3,4,,,3,90.0,0.0,0.0889,0.4222,0.2222,0.0222,0.0,0.2444,51858.75,4.15999984741211,0.0947,0.9053,18050.0,15700
122,0.5,0.5866666667,0.668,0.6965517241,,0.1886,6196,9550,1241,279,34.547495,-112.453395,6,13.0,1.0,1,1,2,1,4,7009.0,0.5674,2,7915.0,0.0005,0.2188,0.7047,0.0052,0.0091,0.0183,0.0433,48093.18,3.20000004768371,0.4279,0.5721,11141.0,25400
123,0.7363636364,0.7130497477,0.6931260229,0.6534334764,0.1171,,12375,19750,5549,1393,34.723254,-92.33977800000001,5,12.0,3.0,1,1,4,1,5,7683.0,0.9847,1,8283.0,0.0255,0.0148,0.6163,0.3012,0.0208,0.0058,0.0156,51732.17,3.63000011444091,0.3961,0.6039,21392.0,31200
124,0.8372093023,0.8455598456,0.842883549,0.83640553,,,12500,14000,676,524,34.749047999999995,-92.32004599999999,5,12.0,3.0,1,1,4,1,5,9346.0,0.8289,1,599.0,0.005,0.0,0.8314,0.1285,0.0083,0.0134,0.0134,49718.16,3.48000001907348,0.1784,0.8216,,57000
125,0.5769230769,0.4814814815,0.4363636364,PrivacySuppressed,0.0083,,9500,29750,1076,81,34.734751,-92.290555,5,12.0,3.0,1,1,3,2,5,4441.0,0.5294,1,201.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,43283.78,4.78999996185302,0.6868,0.3132,21857.0,19300
126,0.4782608696,PrivacySuppressed,0.4285714286,PrivacySuppressed,,0.2381,6332,6333,169,84,34.672171,-92.343366,5,12.0,1.0,1,1,1,3,5,,,3,25.0,0.0,0.0,0.12,0.8,0.04,0.0,0.04,46467.08,4.3600001335144,0.0674,0.9326,22463.0,PrivacySuppressed
127,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.3929,5916.5,6422,38,26,35.27902,-93.135369,5,33.0,1.0,1,1,1,3,5,,,3,,,,,,,,,,,0.0,1.0,13158.0,PrivacySuppressed
128,0.7652173913,0.7478991597,0.7786885246,0.75,0.3535,,12000,24720,365,157,35.777619,-91.625354,5,33.0,3.0,1,1,3,2,5,6492.0,0.7778,1,471.0,0.0573,0.0064,0.8705,0.0297,0.0149,0.0127,0.0085,48616.43,3.19000005722045,0.5344,0.4656,35454.0,30400
129,0.4545454545,PrivacySuppressed,0.3277310924,PrivacySuppressed,,0.0769,9500,16355,240,109,34.753842999999996,-92.266429,5,13.0,1.0,1,3,1,3,5,,,3,67.0,0.0,0.0,0.1493,0.8507,0.0,0.0,0.0,44157.53,4.42999982833862,0.5954,0.4046,21452.0,14600
130,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0938,7000,12102.5,137,66,35.379954999999995,-94.410967,5,13.0,1.0,1,2,1,3,5,,,3,46.0,0.0,0.0,0.7174,0.087,0.1522,0.0217,0.0217,44415.8,3.21000003814697,0.0,1.0,16977.0,PrivacySuppressed
131,0.747778248,0.7701102491,0.7946078431,0.8143322476,0.4229,,14181,21500,8343,4143,36.070009000000006,-94.17698100000001,5,13.0,3.0,1,1,4,1,5,9298.0,0.8822,1,12502.0,0.0317,0.0072,0.8333,0.0641,0.0286,0.0206,0.0144,52450.53,3.79999995231628,0.4737,0.5263,21817.0,37100
132,0.5220588235,0.5534482759,0.5654648956,0.5802997859,0.0654,,12250,26196.5,1700,566,34.244031,-92.018683,5,13.0,3.0,1,1,4,1,5,5850.0,0.8133,1,2926.0,0.0164,0.0003,0.0373,0.9419,0.0021,0.0003,0.0017,42634.24,5.32000017166137,0.4105,0.5895,16319.0,21200
133,0.6624472574,0.6218487395,0.5656108597,0.5508982036,,0.25,4500,5500,973,260,35.074176,-91.895351,5,31.0,1.0,1,1,2,1,5,5144.0,0.4816,2,4899.0,0.0008,0.0029,0.8953,0.0684,0.0098,0.0092,0.0137,47850.96,4.23999977111816,0.4066,0.5934,12633.0,24000
134,0.7254348848,0.7110711071,0.6708803612,0.6777251185,0.264,,12500,19500,6412,2678,35.842388,-90.679988,5,13.0,3.0,1,1,4,1,5,7016.0,0.7518,1,9289.0,0.0138,0.0024,0.8414,0.1275,0.006999999999999999,0.0024,0.0056,42159.88,3.75,0.4254,0.5746,20872.0,27500
135,0.7391304348,0.7142857143,0.6926829268,0.6881134133,0.1851,,10941,18000,5243,1910,35.293237,-93.13561999999999,5,33.0,3.0,1,1,4,1,5,6542.0,1.0,1,4675.0,0.0167,0.0,0.9078,0.0387,0.0113,0.0118,0.0137,43602.11,3.45000004768371,0.4436,0.5564,17731.0,28900
136,0.7384196185,0.6973684211,0.6559485531,0.6606334842,0.1232,,7054.5,14000,1994,450,33.590909,-91.811153,5,33.0,1.0,1,1,4,1,5,5506.0,1.0,1,2135.0,0.0014,0.0,0.7466,0.2267,0.0056,0.0066,0.0131,39642.34,4.65000009536743,0.4276,0.5724,16881.0,23900
137,0.5315315315,0.5575221239,0.4736842105,0.5063291139,,0.122,9383,13417,182,105,34.891572,-92.102579,5,21.0,1.0,1,2,1,3,5,,,3,54.0,0.0,0.0,0.7407,0.1667,0.0556,0.0,0.037000000000000005,47817.42,3.86999988555908,0.0822,0.9178,14802.0,15800
138,0.7511848341,0.7505617978,0.7494033413,0.7080291971,,0.3243,9500,11000,762,565,34.713115,-92.40692,5,12.0,1.0,1,1,1,2,5,6177.0,0.6623,2,567.0,0.0,0.0,0.7937,0.1887,0.0071,0.0071,0.0035,50522.63,3.69000005722045,0.1195,0.8805,22630.0,47300
139,0.6209677419,0.609375,PrivacySuppressed,PrivacySuppressed,,0.1913,6500,7950,754,211,36.239793,-90.951033,5,41.0,1.0,1,1,2,1,5,4846.0,0.6036,2,1239.0,0.0,0.0024,0.9806,0.0073,0.0048,0.0024,0.0024,38741.83,3.46000003814697,0.3829,0.6171,12104.0,22500
140,0.7503782148,0.7536764706,0.7221095335,0.7481031866,0.2434,,12000,20900.5,4862,1824,35.077945,-92.457672,5,13.0,3.0,1,1,4,1,5,6882.0,0.7622,1,7471.0,0.0284,0.0056,0.7889,0.1442,0.0119,0.0095,0.0115,48705.91,3.65000009536743,0.4072,0.5928,20052.0,29600
141,0.7333333333,0.7704918033,0.7215189873,0.5869565217,0.1881,,13996.5,28250,506,37,35.083838,-92.445021,5,13.0,3.0,1,1,3,2,5,5252.0,0.3636,1,381.0,0.0131,0.0,0.9213,0.0499,0.0105,0.0026,0.0026,50351.38,3.41000008583068,0.5472,0.4528,23491.0,30000
142,,,,,,0.2392,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,34.043389000000005,-94.3673,5,41.0,1.0,1,1,2,1,5,4728.0,0.5556,2,815.0,0.0,0.0037,0.8294,0.0982,0.0037,0.0209,0.0442,40394.08,3.14000010490417,0.3133,0.6867,10994.0,20600
143,0.5517241379,0.5714285714,PrivacySuppressed,PrivacySuppressed,0.125,,9500,21258,164,49,36.064845,-90.584395,5,41.0,2.0,1,1,3,2,5,3813.0,0.5152,1,169.0,0.0178,0.0,0.8994,0.0651,0.0059,0.0,0.0118,43531.15,3.46000003814697,0.5685,0.4315,19791.0,24000
144,,,,,,0.3647,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,35.039815999999995,-90.767321,5,32.0,1.0,1,1,1,1,5,,,3,141.0,0.0,0.0,0.3191,0.4752,0.0,0.0,0.2057,36585.52,4.96999979019165,0.545,0.455,8611.0,16000
145,0.4,0.3666666667,PrivacySuppressed,PrivacySuppressed,,0.0848,2000,3499,116,24,35.041655,-90.767726,5,32.0,1.0,1,1,2,1,5,5253.0,0.4146,2,1358.0,0.0022,0.0007,0.5928,0.3822,0.0074,0.0015,0.0133,36763.69,5.32000017166137,0.4075,0.5925,10414.0,17900
146,0.4736842105,0.4595744681,0.3130434783,0.4823529412,,0.4297,3731,4179.5,899,722,34.75128,-92.341891,5,12.0,1.0,1,2,1,3,5,,,3,292.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47009.67,4.42999982833862,0.0224,0.9776,15457.0,18000
147,0.5519713262,0.5266903915,0.5414634146,0.5483870968,,0.1439,9833,12965,504,326,34.789913,-92.222202,5,13.0,1.0,1,1,1,3,5,,,3,20.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,50392.05,3.69000005722045,0.0191,0.9809,19398.0,13000
148,0.6027874564,0.5359477124,0.5810055866,0.5529411765,,0.239,7142.5,10267,1296,275,34.512687,-93.119248,5,23.0,2.0,1,1,2,1,5,5096.0,1.0,2,2231.0,0.0027,0.0341,0.8691,0.0668,0.0067,0.009000000000000001,0.0117,42516.37,2.91000008583068,0.3856,0.6144,12268.0,22100
149,0.6540540541,0.5846153846,0.5450819672,0.5531914894,,0.2471,6000,9188,490,91,35.792922999999995,-91.615852,5,33.0,1.0,1,1,2,1,5,4603.0,0.4444,2,1024.0,0.002,0.002,0.9424,0.0313,0.0059,0.0068,0.0098,41751.68,3.49000000953674,0.3266,0.6734,10819.0,23300
150,0.762195122,0.8066825776,0.8441704036,0.8533034714,0.4312,,19692,27000,2207,1146,35.247337,-91.72604100000001,5,32.0,3.0,1,2,4,2,5,7373.0,0.7456,1,3982.0,0.0445,0.0,0.8903,0.0359,0.0043,0.0116,0.0136,61757.88,3.65000009536743,0.4437,0.5563,27627.0,33400
151,0.8170731707,0.7623188406,0.5434782609,0.7053140097,0.1709,,11000,20050,2045,642,34.128155,-93.059703,5,32.0,3.0,1,1,4,1,5,5808.0,0.9896,1,3182.0,0.0207,0.005,0.8045,0.1452,0.0057,0.0091,0.0097,45548.96,3.28999996185302,0.4295,0.5705,20112.0,27000
152,0.8333333333,0.8370786517,0.8095238095,0.8428571429,0.6427,,21500,27000,466,306,35.101565,-92.443256,5,13.0,3.0,1,1,4,2,5,7698.0,1.0,1,1129.0,0.0115,0.10099999999999999,0.7919,0.0461,0.0248,0.008,0.0168,63550.03,3.20000004768371,0.4753,0.5247,56050.0,29200
153,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.4444,5500,PrivacySuppressed,32,16,34.496057,-93.037277,5,13.0,1.0,1,1,1,3,5,,,3,57.0,0.0,0.0,0.8421,0.1579,0.0,0.0,0.0,44560.1,2.79999995231628,0.0,1.0,16173.0,PrivacySuppressed
154,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,11968.5,15880.5,92,66,34.187831,-92.018045,5,13.0,1.0,1,1,2,2,5,6132.0,,2,41.0,0.0,0.0,0.5854,0.4146,0.0,0.0,0.0,44278.02,3.97000002861023,0.2295,0.7705,,PrivacySuppressed
155,0.8361111111,0.8238482385,0.8576709797,0.8490566038,0.5589999999999999,,16795,20500,947,544,36.189811999999996,-94.560283,5,32.0,3.0,1,1,4,2,5,6781.0,0.9552,1,1404.0,0.0883,0.0057,0.8440000000000001,0.0192,0.0078,0.0135,0.0214,56884.69,2.92000007629394,0.4154,0.5846,36782.0,36900
156,0.46875,0.4782608696,0.4550898204,PrivacySuppressed,,0.2632,6365,6389.5,320,188,36.167605,-94.12947,5,13.0,1.0,1,5,1,3,5,,,3,35.0,0.0,0.0,0.8,0.0286,0.0286,0.0571,0.0857,50797.95,3.41000008583068,0.1036,0.8964,15909.0,14600
157,0.5797101449,PrivacySuppressed,0.4482758621,0.6140350877,,0.0508,6333,9833,126,70,35.38097,-94.41615999999999,5,13.0,1.0,1,2,1,3,5,,,3,22.0,0.0,0.0,0.9545,0.0,0.0,0.0,0.0455,43968.6,3.54999995231628,0.0548,0.9452,14653.0,13500
158,,,,,,0.0378,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,35.145736,-90.22285,5,21.0,1.0,1,1,2,1,5,4333.0,1.0,2,185.0,0.0054,0.0,0.4703,0.5189,0.0054,0.0,0.0,41452.41,4.28000020980835,0.3596,0.6404,14894.0,18700
159,PrivacySuppressed,PrivacySuppressed,0.6835443038,0.6153846154,,0.1802,3000,PrivacySuppressed,41,10,35.898596999999995,-89.92100500000001,5,41.0,1.0,1,1,2,1,5,4552.0,1.0,2,1980.0,0.0,0.0,0.7136,0.2672,0.0081,0.0,0.0111,37938.88,4.63000011444091,0.3304,0.6696,10421.0,22100
160,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0435,9500,PrivacySuppressed,47,PrivacySuppressed,34.760085,-92.254171,5,13.0,1.0,1,1,1,3,5,,,3,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45287.22,4.40000009536743,0.6296,0.3704,18374.0,PrivacySuppressed
161,0.5416666667,0.5331010453,0.523255814,0.5738636364,,0.1653,5465,7000,649,230,36.219909,-93.08844,5,33.0,1.0,1,1,2,1,5,5189.0,0.5246,2,1817.0,0.0,0.0088,0.9664,0.0033,0.0039,0.0072,0.0105,39024.26,3.03999996185302,0.3929,0.6071,9655.0,23000
162,,,,,,0.2377,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,36.178032,-94.115346,5,13.0,1.0,1,1,1,1,5,,,3,1755.0,0.0006,0.0,0.9840000000000001,0.0063,0.0034,0.0006,0.0051,48871.29,3.64000010490417,0.5301,0.4699,8331.0,31800
163,0.7264957265,0.7708333333,0.8833333333,0.8901734104,0.5867,,14607.5,21500,610,322,34.126093,-93.052471,5,32.0,3.0,1,1,3,2,5,6270.0,1.0,1,1714.0,0.0473,0.0,0.8991,0.0362,0.0058,0.0035,0.0082,61306.22,3.16000008583068,0.4672,0.5328,34740.0,30600
164,0.5172413793,0.5403225806,0.6194690265,0.5714285714,,0.225,7000,9412,499,108,34.378745,-92.821416,5,31.0,1.0,1,1,2,1,5,3742.0,0.354,2,829.0,0.0,0.0036,0.8347,0.1508,0.0024,0.0012,0.0072,46122.57,2.97000002861022,0.307,0.693,12205.0,23400
165,0.4130434783,0.4301075269,PrivacySuppressed,0.5135135135,,0.2557,6500,PrivacySuppressed,565,PrivacySuppressed,36.053031,-91.896355,5,43.0,1.0,1,1,2,1,5,4512.0,0.4568,2,737.0,0.0,0.0014,0.9756,0.0027,0.0054,0.0054,0.0095,34796.93,2.53999996185302,0.2635,0.7365,11728.0,18300
166,0.756097561,0.7471264368,0.7790697674,0.7464788732,0.299,,6500,20500,287,105,35.476278,-93.467221,5,33.0,3.0,1,1,3,2,5,6502.0,0.7857,1,622.0,0.1463,0.0,0.7894,0.0209,0.008,0.0177,0.0177,51329.59,3.48000001907348,0.4926,0.5074,36207.0,25900
167,0.6255707763,0.5751072961,0.6274509804,0.7118644068,,0.1777,5000,6822,993,315,35.172136,-92.728507,5,32.0,2.0,1,1,2,1,5,4922.0,1.0,2,1142.0,0.0053,0.0026,0.8704,0.0893,0.006999999999999999,0.0105,0.0149,44557.97,3.66000008583068,0.3905,0.6095,10795.0,24800
168,0.4820143885,0.4863013699,0.5118110236,0.5465116279,0.2416,,12750,30875,533,170,34.737131,-92.283015,5,12.0,3.0,1,1,3,2,5,5119.0,1.0,1,845.0,0.0473,0.0,0.0047,0.9444,0.0,0.0,0.0036,45434.78,5.07999992370605,0.3848,0.6152,25442.0,21400
169,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.1717,3000,PrivacySuppressed,61,13,34.546155,-90.616884,5,41.0,2.0,1,1,2,1,5,4600.0,0.5673,2,2364.0,0.0,0.0,0.5804,0.3997,0.0063,0.0047,0.0089,34872.94,4.90999984741211,0.3001,0.6999,10255.0,18900
170,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0516,4064,6652.5,775,66,34.210309,-92.025936,5,13.0,1.0,1,1,2,1,5,4664.0,0.5313,2,1955.0,0.0,0.0,0.5893,0.3934,0.0046,0.0036,0.0092,42805.78,4.67000007629394,0.3013,0.6987,12021.0,20700
